customer_id,fact_type,noise_pct,position,expected_answer,model_answer,correct,verdict,context_n_char
cust_309,last_entity,0.9,fim,ent_39,ent_39,True,correct,855
cust_23,last_entity,0.0,inicio,ent_4,ent_4,True,correct,129
cust_23,last_entity,0.5,inicio,ent_4,ent_4,True,correct,565
cust_23,last_entity,0.5,meio,ent_4,ent_4,True,correct,558
cust_23,last_entity,0.5,fim,ent_4,ent_4,True,correct,557
cust_23,last_entity,0.9,inicio,ent_4,ent_4,True,correct,859
cust_23,last_entity,0.9,meio,ent_4,ent_4,True,correct,839
cust_23,last_entity,0.9,fim,ent_4,ent_4,True,correct,892
cust_793,last_entity,0.0,inicio,ent_43,ent_43,True,correct,131
cust_793,last_entity,0.5,inicio,ent_43,ent_43,True,correct,575
cust_793,last_entity,0.5,meio,ent_43,ent_43,True,correct,561
cust_793,last_entity,0.5,fim,ent_43,ent_43,True,correct,571
cust_793,last_entity,0.9,inicio,ent_43,ent_43,True,correct,876
cust_793,last_entity,0.9,meio,ent_43,ent_43,True,correct,881
cust_793,last_entity,0.9,fim,ent_43,ent_43,True,correct,854
cust_194,last_entity,0.0,inicio,ent_29,ent_29,True,correct,131
cust_194,last_entity,0.5,inicio,ent_29,ent_29,True,correct,563
cust_194,last_entity,0.5,meio,ent_29,ent_29,True,correct,566
cust_194,last_entity,0.5,fim,ent_29,ent_29,True,correct,564
cust_194,last_entity,0.9,inicio,ent_29,ent_29,True,correct,865
cust_194,last_entity,0.9,meio,ent_29,ent_29,True,correct,854
cust_194,last_entity,0.9,fim,ent_29,ent_29,True,correct,853
cust_736,last_entity,0.0,inicio,ent_55,ent_55,True,correct,131
cust_736,last_entity,0.5,inicio,ent_55,ent_55,True,correct,562
cust_736,last_entity,0.5,meio,ent_55,ent_55,True,correct,561
cust_736,last_entity,0.5,fim,ent_55,ent_55,True,correct,570
cust_736,last_entity,0.9,inicio,ent_55,ent_55,True,correct,853
cust_736,last_entity,0.9,meio,ent_55,ent_55,True,correct,891
cust_736,last_entity,0.9,fim,ent_55,ent_55,True,correct,857
cust_797,last_entity,0.0,inicio,ent_50,ent_50,True,correct,131
cust_797,last_entity,0.5,inicio,ent_50,ent_50,True,correct,545
cust_797,last_entity,0.5,meio,ent_50,ent_50,True,correct,571
cust_797,last_entity,0.5,fim,ent_50,ent_50,True,correct,550
cust_797,last_entity,0.9,inicio,ent_50,ent_50,True,correct,864
cust_797,last_entity,0.9,meio,ent_50,ent_50,True,correct,874
cust_797,last_entity,0.9,fim,ent_50,ent_50,True,correct,856
cust_939,last_entity,0.0,inicio,ent_1,ent_1,True,correct,130
cust_939,last_entity,0.5,inicio,ent_1,ent_1,True,correct,571
cust_939,last_entity,0.5,meio,ent_1,ent_1,True,correct,556
cust_939,last_entity,0.5,fim,ent_1,ent_1,True,correct,556
cust_939,last_entity,0.9,inicio,ent_1,ent_1,True,correct,867
cust_939,last_entity,0.9,meio,ent_1,ent_1,True,correct,842
cust_939,last_entity,0.9,fim,ent_1,ent_1,True,correct,849
cust_611,last_entity,0.0,inicio,ent_55,ent_55,True,correct,131
cust_611,last_entity,0.5,inicio,ent_55,ent_39,False,hallucination,561
cust_611,last_entity,0.5,meio,ent_55,ent_55,True,correct,562
cust_611,last_entity,0.5,fim,ent_55,ent_55,True,correct,582
cust_611,last_entity,0.9,inicio,ent_55,ent_55,True,correct,872
cust_611,last_entity,0.9,meio,ent_55,ent_55,True,correct,871
cust_611,last_entity,0.9,fim,ent_55,ent_55,True,correct,857
cust_180,last_entity,0.0,inicio,ent_56,ent_56,True,correct,131
cust_180,last_entity,0.5,inicio,ent_56,ent_56,True,correct,581
cust_180,last_entity,0.5,meio,ent_56,ent_56,True,correct,563
cust_180,last_entity,0.5,fim,ent_56,ent_56,True,correct,551
cust_180,last_entity,0.9,inicio,ent_56,ent_56,True,correct,866
cust_180,last_entity,0.9,meio,ent_56,ent_56,True,correct,864
cust_180,last_entity,0.9,fim,ent_56,ent_56,True,correct,864
cust_655,last_entity,0.0,inicio,ent_27,ent_27,True,correct,131
cust_655,last_entity,0.5,inicio,ent_27,ent_27,True,correct,566
cust_655,last_entity,0.5,meio,ent_27,ent_27,True,correct,576
cust_655,last_entity,0.5,fim,ent_27,ent_27,True,correct,573
cust_655,last_entity,0.9,inicio,ent_27,ent_18,False,hallucination,857
cust_655,last_entity,0.9,meio,ent_27,ent_27,True,correct,875
cust_655,last_entity,0.9,fim,ent_27,ent_27,True,correct,856
cust_496,last_entity,0.0,inicio,ent_34,ent_34,True,correct,131
cust_496,last_entity,0.5,inicio,ent_34,ent_34,True,correct,564
cust_496,last_entity,0.5,meio,ent_34,ent_15,False,hallucination,566
cust_496,last_entity,0.5,fim,ent_34,ent_34,True,correct,563
cust_496,last_entity,0.9,inicio,ent_34,ent_34,True,correct,840
cust_496,last_entity,0.9,meio,ent_34,ent_34,True,correct,871
cust_496,last_entity,0.9,fim,ent_34,ent_34,True,correct,865
cust_128,last_entity,0.0,inicio,ent_7,ent_7,True,correct,130
cust_128,last_entity,0.5,inicio,ent_7,ent_7,True,correct,554
cust_128,last_entity,0.5,meio,ent_7,ent_43,False,hallucination,574
cust_128,last_entity,0.5,fim,ent_7,ent_7,True,correct,561
cust_128,last_entity,0.9,inicio,ent_7,ent_7,True,correct,850
cust_128,last_entity,0.9,meio,ent_7,ent_7,True,correct,840
cust_128,last_entity,0.9,fim,ent_7,ent_7,True,correct,861
cust_126,last_entity,0.0,inicio,ent_54,ent_54,True,correct,131
cust_126,last_entity,0.5,inicio,ent_54,ent_54,True,correct,580
cust_126,last_entity,0.5,meio,ent_54,ent_54,True,correct,579
cust_126,last_entity,0.5,fim,ent_54,ent_54,True,correct,585
cust_126,last_entity,0.9,inicio,ent_54,ent_54,True,correct,878
cust_126,last_entity,0.9,meio,ent_54,ent_54,True,correct,865
cust_126,last_entity,0.9,fim,ent_54,ent_54,True,correct,845
cust_186,last_entity,0.0,inicio,ent_5,ent_5,True,correct,138
cust_186,last_entity,0.5,inicio,ent_5,ent_5,True,correct,560
cust_186,last_entity,0.5,meio,ent_5,ent_5,True,correct,568
cust_186,last_entity,0.5,fim,ent_5,ent_5,True,correct,568
cust_186,last_entity,0.9,inicio,ent_5,ent_5,True,correct,849
cust_186,last_entity,0.9,meio,ent_5,ent_5,True,correct,879
cust_186,last_entity,0.9,fim,ent_5,ent_5,True,correct,867
cust_304,last_entity,0.0,inicio,ent_31,ent_31,True,correct,131
cust_304,last_entity,0.5,inicio,ent_31,ent_31,True,correct,570
cust_304,last_entity,0.5,meio,ent_31,ent_31,True,correct,572
cust_304,last_entity,0.5,fim,ent_31,ent_31,True,correct,569
cust_304,last_entity,0.9,inicio,ent_31,ent_31,True,correct,852
cust_304,last_entity,0.9,meio,ent_31,ent_31,True,correct,856
cust_304,last_entity,0.9,fim,ent_31,ent_31,True,correct,844
cust_318,last_entity,0.0,inicio,ent_1,ent_1,True,correct,130
cust_318,last_entity,0.5,inicio,ent_1,ent_1,True,correct,549
cust_318,last_entity,0.5,meio,ent_1,ent_1,True,correct,563
cust_318,last_entity,0.5,fim,ent_1,ent_1,True,correct,569
cust_318,last_entity,0.9,inicio,ent_1,ent_1,True,correct,860
cust_318,last_entity,0.9,meio,ent_1,ent_1,True,correct,857
cust_318,last_entity,0.9,fim,ent_1,ent_1,True,correct,877
cust_572,last_entity,0.0,inicio,ent_58,ent_58,True,correct,131
cust_572,last_entity,0.5,inicio,ent_58,ent_58,True,correct,579
cust_572,last_entity,0.5,meio,ent_58,ent_58,True,correct,577
cust_572,last_entity,0.5,fim,ent_58,ent_58,True,correct,564
cust_572,last_entity,0.9,inicio,ent_58,ent_28,False,hallucination,856
cust_572,last_entity,0.9,meio,ent_58,ent_58,True,correct,853
cust_572,last_entity,0.9,fim,ent_58,ent_58,True,correct,868
cust_666,last_entity,0.0,inicio,ent_16,ent_16,True,correct,139
cust_666,last_entity,0.5,inicio,ent_16,ent_35,False,hallucination,560
cust_666,last_entity,0.5,meio,ent_16,ent_16,True,correct,561
cust_666,last_entity,0.5,fim,ent_16,ent_16,True,correct,582
cust_666,last_entity,0.9,inicio,ent_16,ent_16,True,correct,878
cust_666,last_entity,0.9,meio,ent_16,ent_16,True,correct,875
cust_666,last_entity,0.9,fim,ent_16,ent_16,True,correct,875
cust_123,last_entity,0.0,inicio,ent_28,ent_28,True,correct,131
cust_123,last_entity,0.5,inicio,ent_28,ent_28,True,correct,562
cust_123,last_entity,0.5,meio,ent_28,ent_56,False,hallucination,565
cust_123,last_entity,0.5,fim,ent_28,ent_28,True,correct,551
cust_123,last_entity,0.9,inicio,ent_28,ent_48,False,hallucination,871
cust_123,last_entity,0.9,meio,ent_28,ent_28,True,correct,841
cust_123,last_entity,0.9,fim,ent_28,ent_28,True,correct,875
cust_627,last_entity,0.0,inicio,ent_32,ent_32,True,correct,131
cust_627,last_entity,0.5,inicio,ent_32,ent_32,True,correct,553
cust_627,last_entity,0.5,meio,ent_32,ent_32,True,correct,566
cust_627,last_entity,0.5,fim,ent_32,ent_32,True,correct,565
cust_627,last_entity,0.9,inicio,ent_32,ent_46,False,hallucination,884
cust_627,last_entity,0.9,meio,ent_32,ent_32,True,correct,858
cust_627,last_entity,0.9,fim,ent_32,ent_32,True,correct,853
cust_286,last_entity,0.0,inicio,ent_44,ent_44,True,correct,131
cust_286,last_entity,0.5,inicio,ent_44,ent_44,True,correct,574
cust_286,last_entity,0.5,meio,ent_44,ent_44,True,correct,549
cust_286,last_entity,0.5,fim,ent_44,ent_44,True,correct,579
cust_286,last_entity,0.9,inicio,ent_44,ent_44,True,correct,847
cust_286,last_entity,0.9,meio,ent_44,ent_44,True,correct,876
cust_286,last_entity,0.9,fim,ent_44,ent_44,True,correct,866
cust_774,last_entity,0.0,inicio,ent_38,ent_38,True,correct,131
cust_774,last_entity,0.5,inicio,ent_38,ent_38,True,correct,563
cust_774,last_entity,0.5,meio,ent_38,ent_38,True,correct,582
cust_774,last_entity,0.5,fim,ent_38,ent_38,True,correct,575
cust_774,last_entity,0.9,inicio,ent_38,ent_38,True,correct,867
cust_774,last_entity,0.9,meio,ent_38,ent_38,True,correct,857
cust_774,last_entity,0.9,fim,ent_38,ent_38,True,correct,861
cust_711,last_entity,0.0,inicio,ent_43,ent_43,True,correct,131
cust_711,last_entity,0.5,inicio,ent_43,ent_43,True,correct,576
cust_711,last_entity,0.5,meio,ent_43,ent_43,True,correct,571
cust_711,last_entity,0.5,fim,ent_43,ent_43,True,correct,587
cust_711,last_entity,0.9,inicio,ent_43,ent_43,True,correct,851
cust_711,last_entity,0.9,meio,ent_43,ent_43,True,correct,852
cust_711,last_entity,0.9,fim,ent_43,ent_43,True,correct,858
cust_760,last_entity,0.0,inicio,ent_42,ent_42,True,correct,131
cust_760,last_entity,0.5,inicio,ent_42,ent_42,True,correct,563
cust_760,last_entity,0.5,meio,ent_42,ent_42,True,correct,583
cust_760,last_entity,0.5,fim,ent_42,ent_42,True,correct,550
cust_760,last_entity,0.9,inicio,ent_42,ent_42,True,correct,842
cust_760,last_entity,0.9,meio,ent_42,ent_42,True,correct,866
cust_760,last_entity,0.9,fim,ent_42,ent_42,True,correct,851
cust_572,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_572,support_ticket_count,0.5,inicio,1,1,True,correct,538
cust_572,support_ticket_count,0.5,meio,1,1,True,correct,547
cust_572,support_ticket_count,0.5,fim,1,1,True,correct,545
cust_572,support_ticket_count,0.9,inicio,1,1,True,correct,851
cust_572,support_ticket_count,0.9,meio,1,1,True,correct,836
cust_572,support_ticket_count,0.9,fim,1,1,True,correct,860
cust_713,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_713,support_ticket_count,0.5,inicio,1,1,True,correct,540
cust_713,support_ticket_count,0.5,meio,1,1,True,correct,535
cust_713,support_ticket_count,0.5,fim,1,1,True,correct,528
cust_713,support_ticket_count,0.9,inicio,1,1,True,correct,847
cust_713,support_ticket_count,0.9,meio,1,1,True,correct,839
cust_713,support_ticket_count,0.9,fim,1,1,True,correct,834
cust_0,support_ticket_count,0.0,inicio,1,1,True,correct,104
cust_0,support_ticket_count,0.5,inicio,1,1,True,correct,557
cust_0,support_ticket_count,0.5,meio,1,1,True,correct,552
cust_0,support_ticket_count,0.5,fim,1,1,True,correct,546
cust_0,support_ticket_count,0.9,inicio,1,1,True,correct,837
cust_0,support_ticket_count,0.9,meio,1,1,True,correct,842
cust_0,support_ticket_count,0.9,fim,1,1,True,correct,847
cust_877,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_877,support_ticket_count,0.5,inicio,2,2,True,correct,536
cust_877,support_ticket_count,0.5,meio,2,2,True,correct,523
cust_877,support_ticket_count,0.5,fim,2,2,True,correct,536
cust_877,support_ticket_count,0.9,inicio,2,2,True,correct,826
cust_877,support_ticket_count,0.9,meio,2,2,True,correct,834
cust_877,support_ticket_count,0.9,fim,2,2,True,correct,837
cust_741,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_741,support_ticket_count,0.5,inicio,1,1,True,correct,525
cust_741,support_ticket_count,0.5,meio,1,1,True,correct,532
cust_741,support_ticket_count,0.5,fim,1,1,True,correct,538
cust_741,support_ticket_count,0.9,inicio,1,2,False,hallucination,842
cust_741,support_ticket_count,0.9,meio,1,1,True,correct,848
cust_741,support_ticket_count,0.9,fim,1,1,True,correct,833
cust_657,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_657,support_ticket_count,0.5,inicio,1,1,True,correct,535
cust_657,support_ticket_count,0.5,meio,1,1,True,correct,540
cust_657,support_ticket_count,0.5,fim,1,1,True,correct,543
cust_657,support_ticket_count,0.9,inicio,1,1,True,correct,846
cust_657,support_ticket_count,0.9,meio,1,1,True,correct,843
cust_657,support_ticket_count,0.9,fim,1,1,True,correct,832
cust_586,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_586,support_ticket_count,0.5,inicio,1,1,True,correct,544
cust_586,support_ticket_count,0.5,meio,1,1,True,correct,548
cust_586,support_ticket_count,0.5,fim,1,1,True,correct,538
cust_586,support_ticket_count,0.9,inicio,1,1,True,correct,843
cust_586,support_ticket_count,0.9,meio,1,1,True,correct,822
cust_586,support_ticket_count,0.9,fim,1,1,True,correct,847
cust_157,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_157,support_ticket_count,0.5,inicio,1,1,True,correct,543
cust_157,support_ticket_count,0.5,meio,1,1,True,correct,532
cust_157,support_ticket_count,0.5,fim,1,1,True,correct,541
cust_157,support_ticket_count,0.9,inicio,1,1,True,correct,818
cust_157,support_ticket_count,0.9,meio,1,1,True,correct,837
cust_157,support_ticket_count,0.9,fim,1,1,True,correct,827
cust_309,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_309,support_ticket_count,0.5,inicio,1,1,True,correct,538
cust_309,support_ticket_count,0.5,meio,1,1,True,correct,555
cust_309,support_ticket_count,0.5,fim,1,1,True,correct,535
cust_309,support_ticket_count,0.9,inicio,1,1,True,correct,834
cust_309,support_ticket_count,0.9,meio,1,1,True,correct,818
cust_309,support_ticket_count,0.9,fim,1,1,True,correct,852
cust_717,support_ticket_count,0.0,inicio,3,3,True,correct,106
cust_717,support_ticket_count,0.5,inicio,3,3,True,correct,547
cust_717,support_ticket_count,0.5,meio,3,3,True,correct,531
cust_717,support_ticket_count,0.5,fim,3,3,True,correct,524
cust_717,support_ticket_count,0.9,inicio,3,3,True,correct,838
cust_717,support_ticket_count,0.9,meio,3,3,True,correct,840
cust_717,support_ticket_count,0.9,fim,3,3,True,correct,824
cust_526,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_526,support_ticket_count,0.5,inicio,1,1,True,correct,551
cust_526,support_ticket_count,0.5,meio,1,1,True,correct,560
cust_526,support_ticket_count,0.5,fim,1,1,True,correct,551
cust_526,support_ticket_count,0.9,inicio,1,1,True,correct,829
cust_526,support_ticket_count,0.9,meio,1,1,True,correct,805
cust_526,support_ticket_count,0.9,fim,1,1,True,correct,845
cust_834,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_834,support_ticket_count,0.5,inicio,1,1,True,correct,543
cust_834,support_ticket_count,0.5,meio,1,1,True,correct,554
cust_834,support_ticket_count,0.5,fim,1,1,True,correct,548
cust_834,support_ticket_count,0.9,inicio,1,1,True,correct,848
cust_834,support_ticket_count,0.9,meio,1,1,True,correct,824
cust_834,support_ticket_count,0.9,fim,1,1,True,correct,847
cust_69,support_ticket_count,0.0,inicio,14,14,True,correct,106
cust_69,support_ticket_count,0.5,inicio,14,14,True,correct,542
cust_69,support_ticket_count,0.5,meio,14,14,True,correct,541
cust_69,support_ticket_count,0.5,fim,14,14,True,correct,540
cust_69,support_ticket_count,0.9,inicio,14,14,True,correct,828
cust_69,support_ticket_count,0.9,meio,14,14,True,correct,843
cust_69,support_ticket_count,0.9,fim,14,14,True,correct,805
cust_836,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_836,support_ticket_count,0.5,inicio,2,2,True,correct,557
cust_836,support_ticket_count,0.5,meio,2,2,True,correct,547
cust_836,support_ticket_count,0.5,fim,2,2,True,correct,529
cust_836,support_ticket_count,0.9,inicio,2,2,True,correct,846
cust_836,support_ticket_count,0.9,meio,2,2,True,correct,848
cust_836,support_ticket_count,0.9,fim,2,2,True,correct,824
cust_633,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_633,support_ticket_count,0.5,inicio,1,1,True,correct,558
cust_633,support_ticket_count,0.5,meio,1,1,True,correct,549
cust_633,support_ticket_count,0.5,fim,1,1,True,correct,540
cust_633,support_ticket_count,0.9,inicio,1,1,True,correct,837
cust_633,support_ticket_count,0.9,meio,1,1,True,correct,837
cust_633,support_ticket_count,0.9,fim,1,1,True,correct,844
cust_156,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_156,support_ticket_count,0.5,inicio,1,1,True,correct,530
cust_156,support_ticket_count,0.5,meio,1,1,True,correct,538
cust_156,support_ticket_count,0.5,fim,1,1,True,correct,545
cust_156,support_ticket_count,0.9,inicio,1,1,True,correct,856
cust_156,support_ticket_count,0.9,meio,1,1,True,correct,847
cust_156,support_ticket_count,0.9,fim,1,1,True,correct,827
cust_328,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_328,support_ticket_count,0.5,inicio,1,1,True,correct,560
cust_328,support_ticket_count,0.5,meio,1,1,True,correct,533
cust_328,support_ticket_count,0.5,fim,1,1,True,correct,546
cust_328,support_ticket_count,0.9,inicio,1,1,True,correct,830
cust_328,support_ticket_count,0.9,meio,1,1,True,correct,821
cust_328,support_ticket_count,0.9,fim,1,1,True,correct,837
cust_418,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_418,support_ticket_count,0.5,inicio,1,1,True,correct,543
cust_418,support_ticket_count,0.5,meio,1,1,True,correct,547
cust_418,support_ticket_count,0.5,fim,1,1,True,correct,542
cust_418,support_ticket_count,0.9,inicio,1,1,True,correct,818
cust_418,support_ticket_count,0.9,meio,1,1,True,correct,841
cust_418,support_ticket_count,0.9,fim,1,1,True,correct,822
cust_751,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_751,support_ticket_count,0.5,inicio,2,2,True,correct,552
cust_751,support_ticket_count,0.5,meio,2,2,True,correct,532
cust_751,support_ticket_count,0.5,fim,2,2,True,correct,560
cust_751,support_ticket_count,0.9,inicio,2,2,True,correct,829
cust_751,support_ticket_count,0.9,meio,2,2,True,correct,834
cust_751,support_ticket_count,0.9,fim,2,2,True,correct,828
cust_245,support_ticket_count,0.0,inicio,3,3,True,correct,106
cust_245,support_ticket_count,0.5,inicio,3,3,True,correct,534
cust_245,support_ticket_count,0.5,meio,3,3,True,correct,570
cust_245,support_ticket_count,0.5,fim,3,3,True,correct,547
cust_245,support_ticket_count,0.9,inicio,3,3,True,correct,851
cust_245,support_ticket_count,0.9,meio,3,3,True,correct,848
cust_245,support_ticket_count,0.9,fim,3,3,True,correct,821
cust_441,support_ticket_count,0.0,inicio,8,8,True,correct,106
cust_441,support_ticket_count,0.5,inicio,8,8,True,correct,534
cust_441,support_ticket_count,0.5,meio,8,8,True,correct,556
cust_441,support_ticket_count,0.5,fim,8,8,True,correct,534
cust_441,support_ticket_count,0.9,inicio,8,8,True,correct,811
cust_441,support_ticket_count,0.9,meio,8,8,True,correct,811
cust_441,support_ticket_count,0.9,fim,8,8,True,correct,852
cust_627,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_627,support_ticket_count,0.5,inicio,1,1,True,correct,550
cust_627,support_ticket_count,0.5,meio,1,1,True,correct,537
cust_627,support_ticket_count,0.5,fim,1,1,True,correct,546
cust_627,support_ticket_count,0.9,inicio,1,1,True,correct,817
cust_627,support_ticket_count,0.9,meio,1,1,True,correct,817
cust_627,support_ticket_count,0.9,fim,1,1,True,correct,825
cust_931,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_931,support_ticket_count,0.5,inicio,1,1,True,correct,529
cust_931,support_ticket_count,0.5,meio,1,1,True,correct,547
cust_931,support_ticket_count,0.5,fim,1,1,True,correct,556
cust_931,support_ticket_count,0.9,inicio,1,1,True,correct,825
cust_931,support_ticket_count,0.9,meio,1,1,True,correct,815
cust_931,support_ticket_count,0.9,fim,1,1,True,correct,862
cust_678,support_ticket_count,0.0,inicio,5,5,True,correct,106
cust_678,support_ticket_count,0.5,inicio,5,5,True,correct,540
cust_678,support_ticket_count,0.5,meio,5,5,True,correct,559
cust_678,support_ticket_count,0.5,fim,5,5,True,correct,535
cust_678,support_ticket_count,0.9,inicio,5,5,True,correct,817
cust_678,support_ticket_count,0.9,meio,5,5,True,correct,853
cust_678,support_ticket_count,0.9,fim,5,5,True,correct,826
cust_238,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_238,support_ticket_count,0.5,inicio,1,1,True,correct,535
cust_238,support_ticket_count,0.5,meio,1,1,True,correct,556
cust_238,support_ticket_count,0.5,fim,1,1,True,correct,560
cust_238,support_ticket_count,0.9,inicio,1,1,True,correct,818
cust_238,support_ticket_count,0.9,meio,1,1,True,correct,808
cust_238,support_ticket_count,0.9,fim,1,1,True,correct,825
cust_127,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_127,support_ticket_count,0.5,inicio,2,2,True,correct,537
cust_127,support_ticket_count,0.5,meio,2,2,True,correct,532
cust_127,support_ticket_count,0.5,fim,2,2,True,correct,548
cust_127,support_ticket_count,0.9,inicio,2,2,True,correct,821
cust_127,support_ticket_count,0.9,meio,2,2,True,correct,832
cust_127,support_ticket_count,0.9,fim,2,2,True,correct,836
cust_841,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_841,support_ticket_count,0.5,inicio,2,2,True,correct,521
cust_841,support_ticket_count,0.5,meio,2,2,True,correct,538
cust_841,support_ticket_count,0.5,fim,2,2,True,correct,564
cust_841,support_ticket_count,0.9,inicio,2,2,True,correct,833
cust_841,support_ticket_count,0.9,meio,2,2,True,correct,849
cust_841,support_ticket_count,0.9,fim,2,2,True,correct,830
cust_807,support_ticket_count,0.0,inicio,4,4,True,correct,106
cust_807,support_ticket_count,0.5,inicio,4,4,True,correct,531
cust_807,support_ticket_count,0.5,meio,4,4,True,correct,534
cust_807,support_ticket_count,0.5,fim,4,4,True,correct,546
cust_807,support_ticket_count,0.9,inicio,4,4,True,correct,851
cust_807,support_ticket_count,0.9,meio,4,4,True,correct,819
cust_807,support_ticket_count,0.9,fim,4,4,True,correct,837
cust_376,support_ticket_count,0.0,inicio,1,1,True,correct,106
cust_376,support_ticket_count,0.5,inicio,1,1,True,correct,538
cust_376,support_ticket_count,0.5,meio,1,1,True,correct,544
cust_376,support_ticket_count,0.5,fim,1,1,True,correct,560
cust_376,support_ticket_count,0.9,inicio,1,1,True,correct,850
cust_376,support_ticket_count,0.9,meio,1,1,True,correct,848
cust_376,support_ticket_count,0.9,fim,1,1,True,correct,844
cust_943,support_ticket_count,0.0,inicio,2,2,True,correct,106
cust_943,support_ticket_count,0.5,inicio,2,2,True,correct,525
cust_943,support_ticket_count,0.5,meio,2,2,True,correct,526
cust_943,support_ticket_count,0.5,fim,2,2,True,correct,543
cust_943,support_ticket_count,0.9,inicio,2,2,True,correct,834
cust_943,support_ticket_count,0.9,meio,2,2,True,correct,846
cust_943,support_ticket_count,0.9,fim,2,2,True,correct,815
